MLST,MGE_Gene,MGE_Type,Target_Gene,Pearson_r,p_value,p_adj_FDR,Significant
ST617,PHAGE_Paenib_Shelly_NC_041909,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Shelly_NC_041909,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Shelly_NC_041909,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Shelly_NC_041909,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Shelly_NC_041909,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Xenia_NC_028837,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Xenia_NC_028837,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Xenia_NC_028837,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Xenia_NC_028837,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Paenib_Xenia_NC_028837,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_CBB_NC_041878,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_CBB_NC_041878,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_My1_NC_018837,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_My1_NC_018837,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_My1_NC_018837,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_My1_NC_018837,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pectob_My1_NC_018837,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Plankt_PaV_LD_NC_016564,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Plankt_PaV_LD_NC_016564,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_EL_NC_007623,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_EL_NC_007623,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_EL_NC_007623,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_EL_NC_007623,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_EL_NC_007623,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_F10_NC_007805,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_F10_NC_007805,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_JBD69_NC_030908,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_JBD69_NC_030908,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_JBD69_NC_030908,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_JBD69_NC_030908,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_JBD69_NC_030908,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_PaBG_NC_022096,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_PaBG_NC_022096,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_PaBG_NC_022096,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_PaBG_NC_022096,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_nickie_NC_042091,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_nickie_NC_042091,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_nickie_NC_042091,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_pYD6_A_NC_020849,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_pYD6_A_NC_020849,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_phi3_NC_030940,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_phi3_NC_030940,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_phi3_NC_030940,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_phi3_NC_030940,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Pseudo_phi3_NC_030940,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhizob_RHEph10_NC_034248,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhizob_RHEph10_NC_034248,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhizob_RHEph10_NC_034248,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPepy6_NC_023735,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPepy6_NC_023735,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPepy6_NC_023735,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPepy6_NC_023735,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPepy6_NC_023735,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPoco6_NC_023694,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPoco6_NC_023694,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPoco6_NC_023694,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPoco6_NC_023694,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Rhodoc_ReqiPoco6_NC_023694,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ST160_NC_014900,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ST160_NC_014900,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ZCSE2_NC_048179,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ZCSE2_NC_048179,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ZCSE2_NC_048179,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ZCSE2_NC_048179,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_ZCSE2_NC_048179,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_vB_SemP_Emek_NC_018275,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_vB_SemP_Emek_NC_018275,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_vB_SemP_Emek_NC_018275,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_vB_SemP_Emek_NC_018275,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Salmon_vB_SemP_Emek_NC_018275,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Serrat_Moabite_NC_048792,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Serrat_Moabite_NC_048792,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Serrat_Moabite_NC_048792,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Serrat_Moabite_NC_048792,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Shewan_Spp001_NC_023594,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Shewan_Spp001_NC_023594,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Shewan_Spp001_NC_023594,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Shewan_Spp001_NC_023594,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Shigel_SHSML_52_1_NC_031090,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Shigel_SHSML_52_1_NC_031090,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sphing_PAU_NC_019521,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sphing_PAU_NC_019521,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sphing_PAU_NC_019521,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_42E_NC_007052,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_42E_NC_007052,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_B166_NC_028859,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_B166_NC_028859,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_EW_NC_007056,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_EW_NC_007056,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_Ipla88_NC_011614,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_Ipla88_NC_011614,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_PVL_NC_002321,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_PVL_NC_002321,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_SA7_NC_048658,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_SA7_NC_048658,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_SPbeta_like_NC_029119,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_SPbeta_like_NC_029119,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_SPbeta_like_NC_029119,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_StB20_NC_019915,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_StB20_NC_019915,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_StB20_like_NC_028821,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_StB20_like_NC_028821,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_StauST398_5_NC_023500,Phage,QnrB5,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_StauST398_5_NC_023500,Phage,parE (S458T),0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_phiSa2wa_st22_NC_048681,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_phiSa2wa_st22_NC_048681,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_tp310_1_NC_009761,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Staphy_tp310_1_NC_009761,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Stenot_Pokken_NC_049463,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Stenot_Pokken_NC_049463,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Stenot_Pokken_NC_049463,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Stenot_Pokken_NC_049463,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sulfol_SMV1_NC_023585,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sulfol_SMV1_NC_023585,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sulfol_SMV1_NC_023585,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sulfol_SMV1_NC_023585,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Sulfol_SMV1_NC_023585,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_026927,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_026927,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_026927,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047712,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047712,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047712,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047713,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047713,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047713,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047714,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047714,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_ACG_2014f_NC_047714,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_S_RSM4_NC_013085,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_S_RSM4_NC_013085,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_S_RSM4_NC_013085,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Synech_S_RSM4_NC_013085,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Thermu_P2345_NC_009803,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Thermu_P2345_NC_009803,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Thermu_P7426_NC_009804,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Thermu_P7426_NC_009804,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_1.026.O._10N.222.49.C7_NC_049430,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_1.026.O._10N.222.49.C7_NC_049430,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_1.097.O._10N.286.49.B3_NC_049431,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_1.097.O._10N.286.49.B3_NC_049431,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12A4_NC_021068,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12A4_NC_021068,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12A4_NC_021068,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12A4_NC_021068,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12B12_NC_021070,Phage,TEM-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12B12_NC_021070,Phage,dfrA8,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_12B12_NC_021070,Phage,linG,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_PV94_NC_027368,Phage,QnrB5,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_PV94_NC_027368,Phage,parE (S458T),0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_SIO_2_NC_016567,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_SIO_2_NC_016567,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_SIO_2_NC_016567,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_SIO_2_NC_016567,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_SIO_2_NC_016567,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VAP7_NC_048765,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VAP7_NC_048765,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VAP7_NC_048765,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VAP7_NC_048765,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VBM1_NC_020850,Phage,CTX-M-65,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VBM1_NC_020850,Phage,NDM-9,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VBM1_NC_020850,Phage,MCR-1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VBM1_NC_020850,Phage,FosA3,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_VBM1_NC_020850,Phage,determinant_of_bleomycin_resistance,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_vB_VspP_pVa5_NC_049379,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Vibrio_vB_VspP_pVa5_NC_049379,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Xantho_RiverRider_NC_048703,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Xantho_RiverRider_NC_048703,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Xantho_RiverRider_NC_048703,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Xantho_RiverRider_NC_048703,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,catI,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,QnrS1,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Yersin_phiR1_37_NC_016163,Phage,CMY-59,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Yersin_phiR1_37_NC_016163,Phage,f17d-C,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Yersin_phiR1_37_NC_016163,Phage,f17d-D,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST617,PHAGE_Yersin_phiR1_37_NC_016163,Phage,f17d-G,0.9999999999999997,4.797671568894052e-69,1.9104556968308546e-67,True
ST648,Plasmid_ColpVC,Plasmid,CTX-M-104,1.0,0.0,0.0,True
ST648,Plasmid_IncC,Plasmid,rmtC,1.0,0.0,0.0,True
ST648,Plasmid_IncFIB(AP001918),Plasmid,iutA,1.0,0.0,0.0,True
ST648,Plasmid_IncHI2,Plasmid,ANT(3'')-IIa,1.0,0.0,0.0,True
ST648,Plasmid_IncHI2,Plasmid,MCR-1,1.0,0.0,0.0,True
ST648,Plasmid_IncHI2,Plasmid,dfrA1,1.0,0.0,0.0,True
ST648,Plasmid_IncHI2A,Plasmid,ANT(3'')-IIa,1.0,0.0,0.0,True
ST648,Plasmid_IncHI2A,Plasmid,MCR-1,1.0,0.0,0.0,True
ST648,Plasmid_IncHI2A,Plasmid,dfrA1,1.0,0.0,0.0,True
ST648,Plasmid_IncI1-I(Alpha),Plasmid,tetM,1.0,0.0,0.0,True
ST648,Plasmid_IncN,Plasmid,KPC-1,1.0,0.0,0.0,True
ST648,Plasmid_IncN,Plasmid,aadA16,1.0,0.0,0.0,True
ST648,Plasmid_IncN,Plasmid,arr-3,1.0,0.0,0.0,True
ST648,Plasmid_IncN,Plasmid,dfrA27,1.0,0.0,0.0,True
ST648,Plasmid_IncN,Plasmid,parE (S458T),1.0,0.0,0.0,True
ST648,Plasmid_IncX3,Plasmid,NDM-5,1.0,0.0,0.0,True
ST648,new,IS Element,NDM-5,1.0,0.0,0.0,True
ST648,PHAGE_Acidia_7_NC_010153,Phage,ANT(3'')-IIa,1.0,0.0,0.0,True
ST648,PHAGE_Acidia_7_NC_010153,Phage,MCR-1,1.0,0.0,0.0,True
ST648,PHAGE_Acidia_7_NC_010153,Phage,dfrA1,1.0,0.0,0.0,True
ST648,PHAGE_Acinet_133_NC_015250,Phage,ANT(3'')-IIa,1.0,0.0,0.0,True
ST648,PHAGE_Acinet_133_NC_015250,Phage,MCR-1,1.0,0.0,0.0,True
ST648,PHAGE_Acinet_133_NC_015250,Phage,dfrA1,1.0,0.0,0.0,True
ST648,PHAGE_Aeromo_AS_sw_NC_048674,Phage,ANT(3'')-IIa,1.0,0.0,0.0,True
ST648,PHAGE_Aeromo_AS_sw_NC_048674,Phage,MCR-1,1.0,0.0,0.0,True
ST648,PHAGE_Aeromo_AS_sw_NC_048674,Phage,dfrA1,1.0,0.0,0.0,True
ST648,PHAGE_Aeromo_CC2_NC_019538,Phage,ANT(3'')-IIa,1.0,0.0,0.0,True
ST648,PHAGE_Aeromo_CC2_NC_019538,Phage,MCR-1,1.0,0.0,0.0,True
